Ch 1 (s)	 Ch 1 (Volts)	 Ch 2 (s)	 Ch 2 (Volts)
     9.692E-3	     0.0000	      9.692E-3	      80.00E-3
     9.696E-3	     0.0000	      9.696E-3	     0.0000
     9.700E-3	      80.00E-3	      9.700E-3	     0.0000
     9.704E-3	     0.0000	      9.704E-3	      80.00E-3
     9.708E-3	      80.00E-3	      9.708E-3	     0.0000
     9.712E-3	     0.0000	      9.712E-3	      80.00E-3
     9.716E-3	     0.0000	      9.716E-3	     0.0000
     9.720E-3	     0.0000	      9.720E-3	     0.0000
     9.724E-3	     0.0000	      9.724E-3	     0.0000
     9.728E-3	     0.0000	      9.728E-3	     0.0000
     9.732E-3	     0.0000	      9.732E-3	     0.0000
     9.736E-3	     0.0000	      9.736E-3	     0.0000
     9.740E-3	     0.0000	      9.740E-3	     0.0000
     9.744E-3	      80.00E-3	      9.744E-3	     0.0000
     9.748E-3	     0.0000	      9.748E-3	      80.00E-3
     9.752E-3	      80.00E-3	      9.752E-3	     0.0000
     9.756E-3	     0.0000	      9.756E-3	     -80.00E-3
     9.760E-3	     0.0000	      9.760E-3	     0.0000
     9.764E-3	     0.0000	      9.764E-3	     0.0000
     9.768E-3	      4.080	      9.768E-3	     -1.600
     9.772E-3	      4.480	      9.772E-3	     -320.0E-3
     9.776E-3	      4.560	      9.776E-3	     -80.00E-3
     9.780E-3	      4.560	      9.780E-3	     0.0000
     9.784E-3	      4.560	      9.784E-3	     0.0000
     9.788E-3	      4.560	      9.788E-3	     0.0000
     9.792E-3	      4.560	      9.792E-3	     0.0000
     9.796E-3	      4.560	      9.796E-3	     0.0000
     9.800E-3	      4.480	      9.800E-3	     0.0000
     9.804E-3	      4.560	      9.804E-3	      80.00E-3
     9.808E-3	      4.560	      9.808E-3	      80.00E-3
     9.812E-3	      4.560	      9.812E-3	     0.0000
     9.816E-3	      4.480	      9.816E-3	     0.0000
     9.820E-3	      4.560	      9.820E-3	     0.0000
     9.824E-3	      4.560	      9.824E-3	     0.0000
     9.828E-3	      4.560	      9.828E-3	      80.00E-3
     9.832E-3	      4.560	      9.832E-3	     0.0000
     9.836E-3	      4.560	      9.836E-3	     0.0000
     9.840E-3	      4.560	      9.840E-3	     0.0000
     9.844E-3	      4.560	      9.844E-3	      80.00E-3
     9.848E-3	      4.560	      9.848E-3	     0.0000
     9.852E-3	      4.560	      9.852E-3	     0.0000
     9.856E-3	      4.560	      9.856E-3	      80.00E-3
     9.860E-3	      4.560	      9.860E-3	      80.00E-3
     9.864E-3	      4.560	      9.864E-3	     0.0000
     9.868E-3	      4.560	      9.868E-3	     0.0000
     9.872E-3	      4.560	      9.872E-3	     0.0000
     9.876E-3	      4.560	      9.876E-3	     0.0000
     9.880E-3	      4.560	      9.880E-3	     0.0000
     9.884E-3	      4.560	      9.884E-3	     0.0000
     9.888E-3	      4.560	      9.888E-3	     0.0000
     9.892E-3	      4.640	      9.892E-3	     0.0000
     9.896E-3	      4.640	      9.896E-3	     0.0000
     9.900E-3	      4.560	      9.900E-3	     0.0000
     9.904E-3	      4.640	      9.904E-3	     0.0000
     9.908E-3	      4.560	      9.908E-3	     0.0000
     9.912E-3	      4.560	      9.912E-3	     0.0000
     9.916E-3	      4.560	      9.916E-3	     0.0000
     9.920E-3	      4.560	      9.920E-3	      80.00E-3
     9.924E-3	      4.560	      9.924E-3	     0.0000
     9.928E-3	      4.560	      9.928E-3	     0.0000
     9.932E-3	      4.560	      9.932E-3	     0.0000
     9.936E-3	      4.560	      9.936E-3	     0.0000
     9.940E-3	      4.560	      9.940E-3	     0.0000
     9.944E-3	      4.560	      9.944E-3	      80.00E-3
     9.948E-3	      4.560	      9.948E-3	     0.0000
     9.952E-3	      4.640	      9.952E-3	     0.0000
     9.956E-3	      4.560	      9.956E-3	     0.0000
     9.960E-3	      4.560	      9.960E-3	      80.00E-3
     9.964E-3	      4.560	      9.964E-3	     0.0000
     9.968E-3	      4.560	      9.968E-3	     0.0000
     9.972E-3	      4.480	      9.972E-3	     0.0000
     9.976E-3	      4.560	      9.976E-3	     0.0000
     9.980E-3	      4.560	      9.980E-3	      80.00E-3
     9.984E-3	      4.560	      9.984E-3	      80.00E-3
     9.988E-3	      4.480	      9.988E-3	     0.0000
     9.992E-3	      4.560	      9.992E-3	      80.00E-3
     9.996E-3	      4.560	      9.996E-3	     0.0000
